"id","label","comment","subTypeOf","equivalentClass","properties","subTypes","supersedes","supersededBy","isPartOf"
"http://schema.org/MedicalProcedure","MedicalProcedure","A process of care used in either a diagnostic, therapeutic, preventive or palliative capacity that relies on invasive (surgical), non-invasive, or other techniques.","http://schema.org/MedicalEntity","http://purl.bioontology.org/ontology/SNOMEDCT/50731006","http://schema.org/additionalType, http://schema.org/alternateName, http://schema.org/bodyLocation, http://schema.org/code, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/followup, http://schema.org/guideline, http://schema.org/howPerformed, http://schema.org/identifier, http://schema.org/image, http://schema.org/indication, http://schema.org/legalStatus, http://schema.org/mainEntityOfPage, http://schema.org/medicineSystem, http://schema.org/name, http://schema.org/outcome, http://schema.org/potentialAction, http://schema.org/preparation, http://schema.org/procedureType, http://schema.org/recognizingAuthority, http://schema.org/relevantSpecialty, http://schema.org/sameAs, http://schema.org/status, http://schema.org/study, http://schema.org/url","http://schema.org/DiagnosticProcedure, http://schema.org/PalliativeProcedure, http://schema.org/PhysicalExam, http://schema.org/SurgicalProcedure, http://schema.org/TherapeuticProcedure","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalProcedureType","MedicalProcedureType","An enumeration that describes different types of medical procedures.","http://schema.org/MedicalEnumeration","","http://schema.org/additionalType, http://schema.org/alternateName, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/identifier, http://schema.org/image, http://schema.org/mainEntityOfPage, http://schema.org/name, http://schema.org/potentialAction, http://schema.org/sameAs, http://schema.org/supersededBy, http://schema.org/url","","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalRiskCalculator","MedicalRiskCalculator","A complex mathematical calculation requiring an online calculator, used to assess prognosis. Note: use the url property of Thing to record any URLs for online calculators.","http://schema.org/MedicalRiskEstimator","","http://schema.org/additionalType, http://schema.org/alternateName, http://schema.org/code, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/estimatesRiskOf, http://schema.org/guideline, http://schema.org/identifier, http://schema.org/image, http://schema.org/includedRiskFactor, http://schema.org/legalStatus, http://schema.org/mainEntityOfPage, http://schema.org/medicineSystem, http://schema.org/name, http://schema.org/potentialAction, http://schema.org/recognizingAuthority, http://schema.org/relevantSpecialty, http://schema.org/sameAs, http://schema.org/study, http://schema.org/url","","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalRiskEstimator","MedicalRiskEstimator","Any rule set or interactive tool for estimating the risk of developing a complication or condition.","http://schema.org/MedicalEntity","","http://schema.org/additionalType, http://schema.org/alternateName, http://schema.org/code, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/estimatesRiskOf, http://schema.org/guideline, http://schema.org/identifier, http://schema.org/image, http://schema.org/includedRiskFactor, http://schema.org/legalStatus, http://schema.org/mainEntityOfPage, http://schema.org/medicineSystem, http://schema.org/name, http://schema.org/potentialAction, http://schema.org/recognizingAuthority, http://schema.org/relevantSpecialty, http://schema.org/sameAs, http://schema.org/study, http://schema.org/url","http://schema.org/MedicalRiskCalculator, http://schema.org/MedicalRiskScore","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalRiskFactor","MedicalRiskFactor","A risk factor is anything that increases a person's likelihood of developing or contracting a disease, medical condition, or complication.","http://schema.org/MedicalEntity","","http://schema.org/additionalType, http://schema.org/alternateName, http://schema.org/code, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/guideline, http://schema.org/identifier, http://schema.org/image, http://schema.org/increasesRiskOf, http://schema.org/legalStatus, http://schema.org/mainEntityOfPage, http://schema.org/medicineSystem, http://schema.org/name, http://schema.org/potentialAction, http://schema.org/recognizingAuthority, http://schema.org/relevantSpecialty, http://schema.org/sameAs, http://schema.org/study, http://schema.org/url","","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalRiskScore","MedicalRiskScore","A simple system that adds up the number of risk factors to yield a score that is associated with prognosis, e.g. CHAD score, TIMI risk score.","http://schema.org/MedicalRiskEstimator","","http://schema.org/additionalType, http://schema.org/algorithm, http://schema.org/alternateName, http://schema.org/code, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/estimatesRiskOf, http://schema.org/guideline, http://schema.org/identifier, http://schema.org/image, http://schema.org/includedRiskFactor, http://schema.org/legalStatus, http://schema.org/mainEntityOfPage, http://schema.org/medicineSystem, http://schema.org/name, http://schema.org/potentialAction, http://schema.org/recognizingAuthority, http://schema.org/relevantSpecialty, http://schema.org/sameAs, http://schema.org/study, http://schema.org/url","","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalScholarlyArticle","MedicalScholarlyArticle","A scholarly article in the medical domain.","http://schema.org/ScholarlyArticle","","http://schema.org/about, http://schema.org/accessMode, http://schema.org/accessModeSufficient, http://schema.org/accessibilityAPI, http://schema.org/accessibilityControl, http://schema.org/accessibilityFeature, http://schema.org/accessibilityHazard, http://schema.org/accessibilitySummary, http://schema.org/accountablePerson, http://schema.org/additionalType, http://schema.org/aggregateRating, http://schema.org/alternateName, http://schema.org/alternativeHeadline, http://schema.org/articleBody, http://schema.org/articleSection, http://schema.org/associatedMedia, http://schema.org/audience, http://schema.org/audio, http://schema.org/author, http://schema.org/award, http://schema.org/awards, http://schema.org/character, http://schema.org/citation, http://schema.org/comment, http://schema.org/commentCount, http://schema.org/contentLocation, http://schema.org/contentRating, http://schema.org/contentReferenceTime, http://schema.org/contributor, http://schema.org/copyrightHolder, http://schema.org/copyrightYear, http://schema.org/creator, http://schema.org/dateCreated, http://schema.org/dateModified, http://schema.org/datePublished, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/discussionUrl, http://schema.org/editor, http://schema.org/educationalAlignment, http://schema.org/educationalUse, http://schema.org/encoding, http://schema.org/encodings, http://schema.org/exampleOfWork, http://schema.org/fileFormat, http://schema.org/funder, http://schema.org/genre, http://schema.org/hasPart, http://schema.org/headline, http://schema.org/identifier, http://schema.org/image, http://schema.org/inLanguage, http://schema.org/interactionStatistic, http://schema.org/interactivityType, http://schema.org/isAccessibleForFree, http://schema.org/isBasedOn, http://schema.org/isBasedOnUrl, http://schema.org/isFamilyFriendly, http://schema.org/isPartOf, http://schema.org/keywords, http://schema.org/learningResourceType, http://schema.org/license, http://schema.org/locationCreated, http://schema.org/mainEntity, http://schema.org/mainEntityOfPage, http://schema.org/material, http://schema.org/mentions, http://schema.org/name, http://schema.org/offers, http://schema.org/pageEnd, http://schema.org/pageStart, http://schema.org/pagination, http://schema.org/position, http://schema.org/potentialAction, http://schema.org/producer, http://schema.org/provider, http://schema.org/publication, http://schema.org/publicationType, http://schema.org/publisher, http://schema.org/publisherImprint, http://schema.org/publishingPrinciples, http://schema.org/recordedAt, http://schema.org/releasedEvent, http://schema.org/review, http://schema.org/reviews, http://schema.org/sameAs, http://schema.org/schemaVersion, http://schema.org/sourceOrganization, http://schema.org/spatialCoverage, http://schema.org/sponsor, http://schema.org/temporalCoverage, http://schema.org/text, http://schema.org/thumbnailUrl, http://schema.org/timeRequired, http://schema.org/translationOfWork, http://schema.org/translator, http://schema.org/typicalAgeRange, http://schema.org/url, http://schema.org/version, http://schema.org/video, http://schema.org/wordCount, http://schema.org/workExample, http://schema.org/workTranslation","","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalSign","MedicalSign","Any physical manifestation of a person's medical condition discoverable by objective diagnostic tests or physical examination.","http://schema.org/MedicalSignOrSymptom","","http://schema.org/additionalType, http://schema.org/alternateName, http://schema.org/associatedAnatomy, http://schema.org/cause, http://schema.org/cause, http://schema.org/code, http://schema.org/description, http://schema.org/differentialDiagnosis, http://schema.org/disambiguatingDescription, http://schema.org/drug, http://schema.org/epidemiology, http://schema.org/expectedPrognosis, http://schema.org/guideline, http://schema.org/identifier, http://schema.org/identifyingExam, http://schema.org/identifyingTest, http://schema.org/image, http://schema.org/legalStatus, http://schema.org/mainEntityOfPage, http://schema.org/medicineSystem, http://schema.org/name, http://schema.org/naturalProgression, http://schema.org/pathophysiology, http://schema.org/possibleComplication, http://schema.org/possibleTreatment, http://schema.org/possibleTreatment, http://schema.org/potentialAction, http://schema.org/primaryPrevention, http://schema.org/recognizingAuthority, http://schema.org/relevantSpecialty, http://schema.org/riskFactor, http://schema.org/sameAs, http://schema.org/secondaryPrevention, http://schema.org/signOrSymptom, http://schema.org/stage, http://schema.org/status, http://schema.org/study, http://schema.org/subtype, http://schema.org/typicalTest, http://schema.org/url","http://schema.org/VitalSign","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalSignOrSymptom","MedicalSignOrSymptom","Any feature associated or not with a medical condition. In medicine a symptom is generally subjective while a sign is objective.","http://schema.org/MedicalCondition","","http://schema.org/additionalType, http://schema.org/alternateName, http://schema.org/associatedAnatomy, http://schema.org/cause, http://schema.org/cause, http://schema.org/code, http://schema.org/description, http://schema.org/differentialDiagnosis, http://schema.org/disambiguatingDescription, http://schema.org/drug, http://schema.org/epidemiology, http://schema.org/expectedPrognosis, http://schema.org/guideline, http://schema.org/identifier, http://schema.org/image, http://schema.org/legalStatus, http://schema.org/mainEntityOfPage, http://schema.org/medicineSystem, http://schema.org/name, http://schema.org/naturalProgression, http://schema.org/pathophysiology, http://schema.org/possibleComplication, http://schema.org/possibleTreatment, http://schema.org/possibleTreatment, http://schema.org/potentialAction, http://schema.org/primaryPrevention, http://schema.org/recognizingAuthority, http://schema.org/relevantSpecialty, http://schema.org/riskFactor, http://schema.org/sameAs, http://schema.org/secondaryPrevention, http://schema.org/signOrSymptom, http://schema.org/stage, http://schema.org/status, http://schema.org/study, http://schema.org/subtype, http://schema.org/typicalTest, http://schema.org/url","http://schema.org/MedicalSign, http://schema.org/MedicalSymptom","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalSpecialty","MedicalSpecialty","Any specific branch of medical science or practice. Medical specialities include clinical specialties that pertain to particular organ systems and their respective disease states, as well as allied health specialties. Enumerated type.","http://schema.org/MedicalEnumeration, http://schema.org/Specialty","","http://schema.org/additionalType, http://schema.org/alternateName, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/identifier, http://schema.org/image, http://schema.org/mainEntityOfPage, http://schema.org/name, http://schema.org/potentialAction, http://schema.org/sameAs, http://schema.org/supersededBy, http://schema.org/url","","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalStudy","MedicalStudy","A medical study is an umbrella type covering all kinds of research studies relating to human medicine or health, including observational studies and interventional trials and registries, randomized, controlled or not. When the specific type of study is known, use one of the extensions of this type, such as MedicalTrial or MedicalObservationalStudy. Also, note that this type should be used to mark up data that describes the study itself; to tag an article that publishes the results of a study, use MedicalScholarlyArticle. Note: use the code property of MedicalEntity to store study IDs, e.g. clinicaltrials.gov ID.","http://schema.org/MedicalEntity","","http://schema.org/additionalType, http://schema.org/alternateName, http://schema.org/code, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/guideline, http://schema.org/healthCondition, http://schema.org/identifier, http://schema.org/image, http://schema.org/legalStatus, http://schema.org/mainEntityOfPage, http://schema.org/medicineSystem, http://schema.org/name, http://schema.org/outcome, http://schema.org/population, http://schema.org/potentialAction, http://schema.org/recognizingAuthority, http://schema.org/relevantSpecialty, http://schema.org/sameAs, http://schema.org/sponsor, http://schema.org/status, http://schema.org/study, http://schema.org/studyLocation, http://schema.org/studySubject, http://schema.org/url","http://schema.org/MedicalObservationalStudy, http://schema.org/MedicalTrial","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalStudyStatus","MedicalStudyStatus","The status of a medical study. Enumerated type.","http://schema.org/MedicalEnumeration","","http://schema.org/additionalType, http://schema.org/alternateName, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/identifier, http://schema.org/image, http://schema.org/mainEntityOfPage, http://schema.org/name, http://schema.org/potentialAction, http://schema.org/sameAs, http://schema.org/supersededBy, http://schema.org/url","","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalSymptom","MedicalSymptom","Any complaint sensed and expressed by the patient (therefore defined as subjective)  like stomachache, lower-back pain, or fatigue.","http://schema.org/MedicalSignOrSymptom","","http://schema.org/additionalType, http://schema.org/alternateName, http://schema.org/associatedAnatomy, http://schema.org/cause, http://schema.org/cause, http://schema.org/code, http://schema.org/description, http://schema.org/differentialDiagnosis, http://schema.org/disambiguatingDescription, http://schema.org/drug, http://schema.org/epidemiology, http://schema.org/expectedPrognosis, http://schema.org/guideline, http://schema.org/identifier, http://schema.org/image, http://schema.org/legalStatus, http://schema.org/mainEntityOfPage, http://schema.org/medicineSystem, http://schema.org/name, http://schema.org/naturalProgression, http://schema.org/pathophysiology, http://schema.org/possibleComplication, http://schema.org/possibleTreatment, http://schema.org/possibleTreatment, http://schema.org/potentialAction, http://schema.org/primaryPrevention, http://schema.org/recognizingAuthority, http://schema.org/relevantSpecialty, http://schema.org/riskFactor, http://schema.org/sameAs, http://schema.org/secondaryPrevention, http://schema.org/signOrSymptom, http://schema.org/stage, http://schema.org/status, http://schema.org/study, http://schema.org/subtype, http://schema.org/typicalTest, http://schema.org/url","","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalTest","MedicalTest","Any medical test, typically performed for diagnostic purposes.","http://schema.org/MedicalEntity","","http://schema.org/additionalType, http://schema.org/affectedBy, http://schema.org/alternateName, http://schema.org/code, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/guideline, http://schema.org/identifier, http://schema.org/image, http://schema.org/legalStatus, http://schema.org/mainEntityOfPage, http://schema.org/medicineSystem, http://schema.org/name, http://schema.org/normalRange, http://schema.org/potentialAction, http://schema.org/recognizingAuthority, http://schema.org/relevantSpecialty, http://schema.org/sameAs, http://schema.org/signDetected, http://schema.org/study, http://schema.org/url, http://schema.org/usedToDiagnose, http://schema.org/usesDevice","http://schema.org/BloodTest, http://schema.org/ImagingTest, http://schema.org/MedicalTestPanel, http://schema.org/PathologyTest","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalTestPanel","MedicalTestPanel","Any collection of tests commonly ordered together.","http://schema.org/MedicalTest","","http://schema.org/additionalType, http://schema.org/affectedBy, http://schema.org/alternateName, http://schema.org/code, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/guideline, http://schema.org/identifier, http://schema.org/image, http://schema.org/legalStatus, http://schema.org/mainEntityOfPage, http://schema.org/medicineSystem, http://schema.org/name, http://schema.org/normalRange, http://schema.org/potentialAction, http://schema.org/recognizingAuthority, http://schema.org/relevantSpecialty, http://schema.org/sameAs, http://schema.org/signDetected, http://schema.org/study, http://schema.org/subTest, http://schema.org/url, http://schema.org/usedToDiagnose, http://schema.org/usesDevice","","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalTherapy","MedicalTherapy","Any medical intervention designed to prevent, treat, and cure human diseases and medical conditions, including both curative and palliative therapies. Medical therapies are typically processes of care relying upon pharmacotherapy, behavioral therapy, supportive therapy (with fluid or nutrition for example), or detoxification (e.g. hemodialysis) aimed at improving or preventing a health condition.","http://schema.org/TherapeuticProcedure","","http://schema.org/additionalType, http://schema.org/adverseOutcome, http://schema.org/alternateName, http://schema.org/bodyLocation, http://schema.org/code, http://schema.org/contraindication, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/doseSchedule, http://schema.org/drug, http://schema.org/duplicateTherapy, http://schema.org/followup, http://schema.org/guideline, http://schema.org/howPerformed, http://schema.org/identifier, http://schema.org/image, http://schema.org/indication, http://schema.org/indication, http://schema.org/legalStatus, http://schema.org/mainEntityOfPage, http://schema.org/medicineSystem, http://schema.org/name, http://schema.org/outcome, http://schema.org/potentialAction, http://schema.org/preparation, http://schema.org/procedureType, http://schema.org/recognizingAuthority, http://schema.org/relevantSpecialty, http://schema.org/sameAs, http://schema.org/seriousAdverseOutcome, http://schema.org/status, http://schema.org/study, http://schema.org/url","http://schema.org/OccupationalTherapy, http://schema.org/PalliativeProcedure, http://schema.org/PhysicalTherapy, http://schema.org/RadiationTherapy, http://schema.org/RespiratoryTherapy","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalTrial","MedicalTrial","A medical trial is a type of medical study that uses scientific process used to compare the safety and efficacy of medical therapies or medical procedures. In general, medical trials are controlled and subjects are allocated at random to the different treatment and/or control groups.","http://schema.org/MedicalStudy","","http://schema.org/additionalType, http://schema.org/alternateName, http://schema.org/code, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/guideline, http://schema.org/healthCondition, http://schema.org/identifier, http://schema.org/image, http://schema.org/legalStatus, http://schema.org/mainEntityOfPage, http://schema.org/medicineSystem, http://schema.org/name, http://schema.org/outcome, http://schema.org/phase, http://schema.org/population, http://schema.org/potentialAction, http://schema.org/recognizingAuthority, http://schema.org/relevantSpecialty, http://schema.org/sameAs, http://schema.org/sponsor, http://schema.org/status, http://schema.org/study, http://schema.org/studyLocation, http://schema.org/studySubject, http://schema.org/trialDesign, http://schema.org/url","","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalTrialDesign","MedicalTrialDesign","Design models for medical trials. Enumerated type.","http://schema.org/Enumeration, http://schema.org/MedicalEnumeration","","http://schema.org/additionalType, http://schema.org/alternateName, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/identifier, http://schema.org/image, http://schema.org/mainEntityOfPage, http://schema.org/name, http://schema.org/potentialAction, http://schema.org/sameAs, http://schema.org/supersededBy, http://schema.org/url","","","","http://health-lifesci.schema.org"
"http://schema.org/MedicalWebPage","MedicalWebPage","A web page that provides medical information.","http://schema.org/WebPage","","http://schema.org/about, http://schema.org/accessMode, http://schema.org/accessModeSufficient, http://schema.org/accessibilityAPI, http://schema.org/accessibilityControl, http://schema.org/accessibilityFeature, http://schema.org/accessibilityHazard, http://schema.org/accessibilitySummary, http://schema.org/accountablePerson, http://schema.org/additionalType, http://schema.org/aggregateRating, http://schema.org/alternateName, http://schema.org/alternativeHeadline, http://schema.org/aspect, http://schema.org/associatedMedia, http://schema.org/audience, http://schema.org/audio, http://schema.org/author, http://schema.org/award, http://schema.org/awards, http://schema.org/breadcrumb, http://schema.org/character, http://schema.org/citation, http://schema.org/comment, http://schema.org/commentCount, http://schema.org/contentLocation, http://schema.org/contentRating, http://schema.org/contentReferenceTime, http://schema.org/contributor, http://schema.org/copyrightHolder, http://schema.org/copyrightYear, http://schema.org/creator, http://schema.org/dateCreated, http://schema.org/dateModified, http://schema.org/datePublished, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/discussionUrl, http://schema.org/editor, http://schema.org/educationalAlignment, http://schema.org/educationalUse, http://schema.org/encoding, http://schema.org/encodings, http://schema.org/exampleOfWork, http://schema.org/fileFormat, http://schema.org/funder, http://schema.org/genre, http://schema.org/hasPart, http://schema.org/headline, http://schema.org/identifier, http://schema.org/image, http://schema.org/inLanguage, http://schema.org/interactionStatistic, http://schema.org/interactivityType, http://schema.org/isAccessibleForFree, http://schema.org/isBasedOn, http://schema.org/isBasedOnUrl, http://schema.org/isFamilyFriendly, http://schema.org/isPartOf, http://schema.org/keywords, http://schema.org/lastReviewed, http://schema.org/learningResourceType, http://schema.org/license, http://schema.org/locationCreated, http://schema.org/mainContentOfPage, http://schema.org/mainEntity, http://schema.org/mainEntityOfPage, http://schema.org/material, http://schema.org/mentions, http://schema.org/name, http://schema.org/offers, http://schema.org/position, http://schema.org/potentialAction, http://schema.org/primaryImageOfPage, http://schema.org/producer, http://schema.org/provider, http://schema.org/publication, http://schema.org/publisher, http://schema.org/publisherImprint, http://schema.org/publishingPrinciples, http://schema.org/recordedAt, http://schema.org/relatedLink, http://schema.org/releasedEvent, http://schema.org/review, http://schema.org/reviewedBy, http://schema.org/reviews, http://schema.org/sameAs, http://schema.org/schemaVersion, http://schema.org/significantLink, http://schema.org/significantLinks, http://schema.org/sourceOrganization, http://schema.org/spatialCoverage, http://schema.org/speakable, http://schema.org/specialty, http://schema.org/sponsor, http://schema.org/temporalCoverage, http://schema.org/text, http://schema.org/thumbnailUrl, http://schema.org/timeRequired, http://schema.org/translationOfWork, http://schema.org/translator, http://schema.org/typicalAgeRange, http://schema.org/url, http://schema.org/version, http://schema.org/video, http://schema.org/workExample, http://schema.org/workTranslation","","","","http://health-lifesci.schema.org"
"http://schema.org/MedicineSystem","MedicineSystem","Systems of medical practice.","http://schema.org/MedicalEnumeration","","http://schema.org/additionalType, http://schema.org/alternateName, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/identifier, http://schema.org/image, http://schema.org/mainEntityOfPage, http://schema.org/name, http://schema.org/potentialAction, http://schema.org/sameAs, http://schema.org/supersededBy, http://schema.org/url","","","","http://health-lifesci.schema.org"
"http://schema.org/Muscle","Muscle","A muscle is an anatomical structure consisting of a contractile form of tissue that animals use to effect movement.","http://schema.org/AnatomicalStructure","","http://schema.org/action, http://schema.org/additionalType, http://schema.org/alternateName, http://schema.org/antagonist, http://schema.org/associatedPathophysiology, http://schema.org/bloodSupply, http://schema.org/bodyLocation, http://schema.org/code, http://schema.org/connectedTo, http://schema.org/description, http://schema.org/diagram, http://schema.org/disambiguatingDescription, http://schema.org/function, http://schema.org/guideline, http://schema.org/identifier, http://schema.org/image, http://schema.org/insertion, http://schema.org/legalStatus, http://schema.org/mainEntityOfPage, http://schema.org/medicineSystem, http://schema.org/muscleAction, http://schema.org/name, http://schema.org/nerve, http://schema.org/origin, http://schema.org/partOfSystem, http://schema.org/potentialAction, http://schema.org/recognizingAuthority, http://schema.org/relatedCondition, http://schema.org/relatedTherapy, http://schema.org/relevantSpecialty, http://schema.org/sameAs, http://schema.org/study, http://schema.org/subStructure, http://schema.org/url","","","","http://health-lifesci.schema.org"
"http://schema.org/Nerve","Nerve","A common pathway for the electrochemical nerve impulses that are transmitted along each of the axons.","http://schema.org/AnatomicalStructure","","http://schema.org/additionalType, http://schema.org/alternateName, http://schema.org/associatedPathophysiology, http://schema.org/bodyLocation, http://schema.org/branch, http://schema.org/code, http://schema.org/connectedTo, http://schema.org/description, http://schema.org/diagram, http://schema.org/disambiguatingDescription, http://schema.org/function, http://schema.org/guideline, http://schema.org/identifier, http://schema.org/image, http://schema.org/legalStatus, http://schema.org/mainEntityOfPage, http://schema.org/medicineSystem, http://schema.org/name, http://schema.org/nerveMotor, http://schema.org/partOfSystem, http://schema.org/potentialAction, http://schema.org/recognizingAuthority, http://schema.org/relatedCondition, http://schema.org/relatedTherapy, http://schema.org/relevantSpecialty, http://schema.org/sameAs, http://schema.org/sensoryUnit, http://schema.org/sourcedFrom, http://schema.org/study, http://schema.org/subStructure, http://schema.org/url","","","","http://health-lifesci.schema.org"
"http://schema.org/Optician","Optician","A store that sells reading glasses and similar devices for improving vision.","http://schema.org/MedicalBusiness","","http://schema.org/additionalProperty, http://schema.org/additionalType, http://schema.org/address, http://schema.org/address, http://schema.org/aggregateRating, http://schema.org/aggregateRating, http://schema.org/alternateName, http://schema.org/alumni, http://schema.org/amenityFeature, http://schema.org/areaServed, http://schema.org/award, http://schema.org/awards, http://schema.org/branchCode, http://schema.org/branchOf, http://schema.org/brand, http://schema.org/contactPoint, http://schema.org/contactPoints, http://schema.org/containedIn, http://schema.org/containedInPlace, http://schema.org/containsPlace, http://schema.org/currenciesAccepted, http://schema.org/department, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/dissolutionDate, http://schema.org/duns, http://schema.org/email, http://schema.org/employee, http://schema.org/employees, http://schema.org/event, http://schema.org/event, http://schema.org/events, http://schema.org/events, http://schema.org/faxNumber, http://schema.org/faxNumber, http://schema.org/founder, http://schema.org/founders, http://schema.org/foundingDate, http://schema.org/foundingLocation, http://schema.org/funder, http://schema.org/geo, http://schema.org/geospatiallyContains, http://schema.org/geospatiallyCoveredBy, http://schema.org/geospatiallyCovers, http://schema.org/geospatiallyCrosses, http://schema.org/geospatiallyDisjoint, http://schema.org/geospatiallyEquals, http://schema.org/geospatiallyIntersects, http://schema.org/geospatiallyOverlaps, http://schema.org/geospatiallyTouches, http://schema.org/geospatiallyWithin, http://schema.org/globalLocationNumber, http://schema.org/globalLocationNumber, http://schema.org/hasMap, http://schema.org/hasOfferCatalog, http://schema.org/hasPOS, http://schema.org/identifier, http://schema.org/image, http://schema.org/isicV4, http://schema.org/isicV4, http://schema.org/legalName, http://schema.org/leiCode, http://schema.org/location, http://schema.org/logo, http://schema.org/logo, http://schema.org/mainEntityOfPage, http://schema.org/makesOffer, http://schema.org/map, http://schema.org/maps, http://schema.org/maximumAttendeeCapacity, http://schema.org/member, http://schema.org/memberOf, http://schema.org/members, http://schema.org/naics, http://schema.org/name, http://schema.org/numberOfEmployees, http://schema.org/openingHours, http://schema.org/openingHoursSpecification, http://schema.org/owns, http://schema.org/parentOrganization, http://schema.org/paymentAccepted, http://schema.org/photo, http://schema.org/photos, http://schema.org/potentialAction, http://schema.org/priceRange, http://schema.org/review, http://schema.org/review, http://schema.org/reviews, http://schema.org/reviews, http://schema.org/sameAs, http://schema.org/seeks, http://schema.org/serviceArea, http://schema.org/smokingAllowed, http://schema.org/specialOpeningHoursSpecification, http://schema.org/sponsor, http://schema.org/subOrganization, http://schema.org/taxID, http://schema.org/telephone, http://schema.org/telephone, http://schema.org/url, http://schema.org/vatID","","","","http://health-lifesci.schema.org"
"http://schema.org/PalliativeProcedure","PalliativeProcedure","A medical procedure intended primarily for palliative purposes, aimed at relieving the symptoms of an underlying health condition.","http://schema.org/MedicalProcedure, http://schema.org/MedicalTherapy","","http://schema.org/additionalType, http://schema.org/adverseOutcome, http://schema.org/alternateName, http://schema.org/bodyLocation, http://schema.org/code, http://schema.org/contraindication, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/doseSchedule, http://schema.org/drug, http://schema.org/duplicateTherapy, http://schema.org/followup, http://schema.org/guideline, http://schema.org/howPerformed, http://schema.org/identifier, http://schema.org/image, http://schema.org/indication, http://schema.org/indication, http://schema.org/legalStatus, http://schema.org/mainEntityOfPage, http://schema.org/medicineSystem, http://schema.org/name, http://schema.org/outcome, http://schema.org/potentialAction, http://schema.org/preparation, http://schema.org/procedureType, http://schema.org/recognizingAuthority, http://schema.org/relevantSpecialty, http://schema.org/sameAs, http://schema.org/seriousAdverseOutcome, http://schema.org/status, http://schema.org/study, http://schema.org/url","","","","http://health-lifesci.schema.org"
"http://schema.org/PathologyTest","PathologyTest","A medical test performed by a laboratory that typically involves examination of a tissue sample by a pathologist.","http://schema.org/MedicalTest","","http://schema.org/additionalType, http://schema.org/affectedBy, http://schema.org/alternateName, http://schema.org/code, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/guideline, http://schema.org/identifier, http://schema.org/image, http://schema.org/legalStatus, http://schema.org/mainEntityOfPage, http://schema.org/medicineSystem, http://schema.org/name, http://schema.org/normalRange, http://schema.org/potentialAction, http://schema.org/recognizingAuthority, http://schema.org/relevantSpecialty, http://schema.org/sameAs, http://schema.org/signDetected, http://schema.org/study, http://schema.org/tissueSample, http://schema.org/url, http://schema.org/usedToDiagnose, http://schema.org/usesDevice","","","","http://health-lifesci.schema.org"
