Class,Name,Domain Bucket
Predicate,http://schema.org/geoMidpoint,100K - 1M
Predicate,http://schema.org/geoMidpoint-input,< 1K
Predicate,http://schema.org/geoMidpoint-output,< 1K
Predicate,http://schema.org/geoOverlaps,< 1K
Predicate,http://schema.org/geoOverlaps-input,< 1K
Predicate,http://schema.org/geoOverlaps-output,< 1K
Predicate,http://schema.org/geoRadius,100K - 1M
Predicate,http://schema.org/geoRadius-input,< 1K
Predicate,http://schema.org/geoRadius-output,< 1K
Predicate,http://schema.org/geoTouches,< 1K
Predicate,http://schema.org/geoTouches-input,< 1K
Predicate,http://schema.org/geoTouches-output,< 1K
Predicate,http://schema.org/geoWithin,< 1K
Predicate,http://schema.org/geoWithin-input,< 1K
Predicate,http://schema.org/geoWithin-output,< 1K
Predicate,http://schema.org/geographicArea,10K - 100K
Predicate,http://schema.org/geographicArea-input,< 1K
Predicate,http://schema.org/geographicArea-output,< 1K
Predicate,http://schema.org/gettingTestedInfo,< 1K
Predicate,http://schema.org/gettingTestedInfo-input,< 1K
Predicate,http://schema.org/gettingTestedInfo-output,< 1K
Predicate,http://schema.org/givenName,100K - 1M
Predicate,http://schema.org/givenName-input,< 1K
Predicate,http://schema.org/givenName-output,< 1K
Predicate,http://schema.org/globalLocationNumber,1K - 10K
Predicate,http://schema.org/globalLocationNumber-input,< 1K
Predicate,http://schema.org/globalLocationNumber-output,< 1K
Predicate,http://schema.org/governmentBenefitsInfo,< 1K
Predicate,http://schema.org/governmentBenefitsInfo-input,< 1K
Predicate,http://schema.org/governmentBenefitsInfo-output,< 1K
Predicate,http://schema.org/gracePeriod,< 1K
Predicate,http://schema.org/gracePeriod-input,< 1K
Predicate,http://schema.org/gracePeriod-output,< 1K
Predicate,http://schema.org/grantee,< 1K
Predicate,http://schema.org/grantee-input,< 1K
Predicate,http://schema.org/grantee-output,< 1K
Predicate,http://schema.org/greater,< 1K
Predicate,http://schema.org/greater-input,< 1K
Predicate,http://schema.org/greater-output,< 1K
Predicate,http://schema.org/greaterOrEqual,< 1K
Predicate,http://schema.org/greaterOrEqual-input,< 1K
Predicate,http://schema.org/greaterOrEqual-output,< 1K
Predicate,http://schema.org/gtin,100K - 1M
Predicate,http://schema.org/gtin-input,< 1K
Predicate,http://schema.org/gtin-output,< 1K
Predicate,http://schema.org/gtin12,100K - 1M
Predicate,http://schema.org/gtin12-input,< 1K
Predicate,http://schema.org/gtin12-output,< 1K
Predicate,http://schema.org/gtin13,100K - 1M
Predicate,http://schema.org/gtin13-input,< 1K
Predicate,http://schema.org/gtin13-output,< 1K
Predicate,http://schema.org/gtin14,10K - 100K
Predicate,http://schema.org/gtin14-input,< 1K
Predicate,http://schema.org/gtin14-output,< 1K
Predicate,http://schema.org/gtin8,10K - 100K
Predicate,http://schema.org/gtin8-input,< 1K
Predicate,http://schema.org/gtin8-output,< 1K
Predicate,http://schema.org/guideline,< 1K
Predicate,http://schema.org/guideline-input,< 1K
Predicate,http://schema.org/guideline-output,< 1K
Predicate,http://schema.org/guidelineDate,< 1K
Predicate,http://schema.org/guidelineDate-input,< 1K
Predicate,http://schema.org/guidelineDate-output,< 1K
Predicate,http://schema.org/guidelineSubject,< 1K
Predicate,http://schema.org/guidelineSubject-input,< 1K
Predicate,http://schema.org/guidelineSubject-output,< 1K
Predicate,http://schema.org/handlingTime,100K - 1M
Predicate,http://schema.org/handlingTime-input,< 1K
Predicate,http://schema.org/handlingTime-output,< 1K
Predicate,http://schema.org/hasAdultConsideration,< 1K
Predicate,http://schema.org/hasAdultConsideration-input,< 1K
Predicate,http://schema.org/hasAdultConsideration-output,< 1K
Predicate,http://schema.org/hasBioChemEntityPart,< 1K
Predicate,http://schema.org/hasBioChemEntityPart-input,< 1K
Predicate,http://schema.org/hasBioChemEntityPart-output,< 1K
Predicate,http://schema.org/hasBioPolymerSequence,< 1K
Predicate,http://schema.org/hasBioPolymerSequence-input,< 1K
Predicate,http://schema.org/hasBioPolymerSequence-output,< 1K
Predicate,http://schema.org/hasBroadcastChannel,< 1K
Predicate,http://schema.org/hasBroadcastChannel-input,< 1K
Predicate,http://schema.org/hasBroadcastChannel-output,< 1K
Predicate,http://schema.org/hasCategoryCode,< 1K
Predicate,http://schema.org/hasCategoryCode-input,< 1K
Predicate,http://schema.org/hasCategoryCode-output,< 1K
Predicate,http://schema.org/hasCertification,10K - 100K
Predicate,http://schema.org/hasCertification-input,< 1K
Predicate,http://schema.org/hasCertification-output,< 1K
Predicate,http://schema.org/hasCourse,1K - 10K
Predicate,http://schema.org/hasCourse-input,< 1K
Predicate,http://schema.org/hasCourse-output,< 1K
Predicate,http://schema.org/hasCourseInstance,10K - 100K
Predicate,http://schema.org/hasCourseInstance-input,< 1K
Predicate,http://schema.org/hasCourseInstance-output,< 1K
Predicate,http://schema.org/hasCredential,100K - 1M
Predicate,http://schema.org/hasCredential-input,< 1K
Predicate,http://schema.org/hasCredential-output,< 1K
Predicate,http://schema.org/hasDefinedTerm,10K - 100K
Predicate,http://schema.org/hasDefinedTerm-input,< 1K
Predicate,http://schema.org/hasDefinedTerm-output,< 1K
Predicate,http://schema.org/hasDeliveryMethod,< 1K
Predicate,http://schema.org/hasDeliveryMethod-input,< 1K
Predicate,http://schema.org/hasDeliveryMethod-output,< 1K
Predicate,http://schema.org/hasDigitalDocumentPermission,< 1K
Predicate,http://schema.org/hasDigitalDocumentPermission-input,< 1K
Predicate,http://schema.org/hasDigitalDocumentPermission-output,< 1K
Predicate,http://schema.org/hasDriveThroughService,< 1K
Predicate,http://schema.org/hasDriveThroughService-input,< 1K
Predicate,http://schema.org/hasDriveThroughService-output,< 1K
Predicate,http://schema.org/hasEnergyConsumptionDetails,1K - 10K
Predicate,http://schema.org/hasEnergyConsumptionDetails-input,< 1K
Predicate,http://schema.org/hasEnergyConsumptionDetails-output,< 1K
Predicate,http://schema.org/hasEnergyEfficiencyCategory,1K - 10K
Predicate,http://schema.org/hasEnergyEfficiencyCategory-input,< 1K
Predicate,http://schema.org/hasEnergyEfficiencyCategory-output,< 1K
Predicate,http://schema.org/hasGS1DigitalLink,< 1K
Predicate,http://schema.org/hasGS1DigitalLink-input,< 1K
Predicate,http://schema.org/hasGS1DigitalLink-output,< 1K
Predicate,http://schema.org/hasHealthAspect,< 1K
Predicate,http://schema.org/hasHealthAspect-input,< 1K
Predicate,http://schema.org/hasHealthAspect-output,< 1K
Predicate,http://schema.org/hasMap,100K - 1M
Predicate,http://schema.org/hasMap-input,< 1K
Predicate,http://schema.org/hasMap-output,< 1K
Predicate,http://schema.org/hasMeasurement,1K - 10K
Predicate,http://schema.org/hasMeasurement-input,< 1K
Predicate,http://schema.org/hasMeasurement-output,< 1K
Predicate,http://schema.org/hasMemberProgram,1K - 10K
Predicate,http://schema.org/hasMemberProgram-input,< 1K
Predicate,http://schema.org/hasMemberProgram-output,< 1K
Predicate,http://schema.org/hasMenu,10K - 100K
Predicate,http://schema.org/hasMenu-input,< 1K
Predicate,http://schema.org/hasMenu-output,< 1K
Predicate,http://schema.org/hasMenuItem,10K - 100K
Predicate,http://schema.org/hasMenuItem-input,< 1K
Predicate,http://schema.org/hasMenuItem-output,< 1K
Predicate,http://schema.org/hasMenuSection,10K - 100K
Predicate,http://schema.org/hasMenuSection-input,< 1K
Predicate,http://schema.org/hasMenuSection-output,< 1K
Predicate,http://schema.org/hasMerchantReturnPolicy,100K - 1M
Predicate,http://schema.org/hasMerchantReturnPolicy-input,< 1K
Predicate,http://schema.org/hasMerchantReturnPolicy-output,< 1K
Predicate,http://schema.org/hasMolecularFunction,< 1K
Predicate,http://schema.org/hasMolecularFunction-input,< 1K
Predicate,http://schema.org/hasMolecularFunction-output,< 1K
Predicate,http://schema.org/hasOccupation,10K - 100K
Predicate,http://schema.org/hasOccupation-input,< 1K
Predicate,http://schema.org/hasOccupation-output,< 1K
Predicate,http://schema.org/hasOfferCatalog,100K - 1M
Predicate,http://schema.org/hasOfferCatalog-input,< 1K
Predicate,http://schema.org/hasOfferCatalog-output,< 1K
Predicate,http://schema.org/hasPOS,1K - 10K
Predicate,http://schema.org/hasPOS-input,< 1K
Predicate,http://schema.org/hasPOS-output,< 1K
Predicate,http://schema.org/hasPart,100K - 1M
Predicate,http://schema.org/hasPart-input,< 1K
Predicate,http://schema.org/hasPart-output,< 1K
Predicate,http://schema.org/hasParticipationOffer,< 1K
Predicate,http://schema.org/hasParticipationOffer-input,< 1K
Predicate,http://schema.org/hasParticipationOffer-output,< 1K
Predicate,http://schema.org/hasProductReturnPolicy,< 1K
Predicate,http://schema.org/hasProductReturnPolicy-input,< 1K
Predicate,http://schema.org/hasProductReturnPolicy-output,< 1K
Predicate,http://schema.org/hasRepresentation,< 1K
Predicate,http://schema.org/hasRepresentation-input,< 1K
Predicate,http://schema.org/hasRepresentation-output,< 1K
Predicate,http://schema.org/hasShippingService,10K - 100K
Predicate,http://schema.org/hasShippingService-input,< 1K
Predicate,http://schema.org/hasShippingService-output,< 1K
Predicate,http://schema.org/hasSponsorshipOffer,< 1K
Predicate,http://schema.org/hasSponsorshipOffer-input,< 1K
Predicate,http://schema.org/hasSponsorshipOffer-output,< 1K
Predicate,http://schema.org/hasStore,< 1K
Predicate,http://schema.org/hasStore-input,< 1K
Predicate,http://schema.org/hasStore-output,< 1K
Predicate,http://schema.org/hasTierBenefit,1K - 10K
Predicate,http://schema.org/hasTierBenefit-input,< 1K
Predicate,http://schema.org/hasTierBenefit-output,< 1K
Predicate,http://schema.org/hasTierRequirement,< 1K
Predicate,http://schema.org/hasTierRequirement-input,< 1K
Predicate,http://schema.org/hasTierRequirement-output,< 1K
Predicate,http://schema.org/hasTiers,1K - 10K
Predicate,http://schema.org/hasTiers-input,< 1K
Predicate,http://schema.org/hasTiers-output,< 1K
Predicate,http://schema.org/hasVariant,100K - 1M
Predicate,http://schema.org/hasVariant-input,< 1K
Predicate,http://schema.org/hasVariant-output,< 1K
Predicate,http://schema.org/headline,10M+
Predicate,http://schema.org/headline-input,< 1K
Predicate,http://schema.org/headline-output,< 1K
Predicate,http://schema.org/healthCondition,1K - 10K
Predicate,http://schema.org/healthCondition-input,< 1K
Predicate,http://schema.org/healthCondition-output,< 1K
Predicate,http://schema.org/healthPlanCoinsuranceOption,< 1K
Predicate,http://schema.org/healthPlanCoinsuranceOption-input,< 1K
Predicate,http://schema.org/healthPlanCoinsuranceOption-output,< 1K
Predicate,http://schema.org/healthPlanCoinsuranceRate,< 1K
Predicate,http://schema.org/healthPlanCoinsuranceRate-input,< 1K
Predicate,http://schema.org/healthPlanCoinsuranceRate-output,< 1K
Predicate,http://schema.org/healthPlanCopay,< 1K
Predicate,http://schema.org/healthPlanCopay-input,< 1K
Predicate,http://schema.org/healthPlanCopay-output,< 1K
Predicate,http://schema.org/healthPlanCopayOption,< 1K
Predicate,http://schema.org/healthPlanCopayOption-input,< 1K
Predicate,http://schema.org/healthPlanCopayOption-output,< 1K
Predicate,http://schema.org/healthPlanCostSharing,< 1K
Predicate,http://schema.org/healthPlanCostSharing-input,< 1K
Predicate,http://schema.org/healthPlanCostSharing-output,< 1K
Predicate,http://schema.org/healthPlanDrugOption,< 1K
Predicate,http://schema.org/healthPlanDrugOption-input,< 1K
Predicate,http://schema.org/healthPlanDrugOption-output,< 1K
Predicate,http://schema.org/healthPlanDrugTier,< 1K
Predicate,http://schema.org/healthPlanDrugTier-input,< 1K
Predicate,http://schema.org/healthPlanDrugTier-output,< 1K
Predicate,http://schema.org/healthPlanId,< 1K
Predicate,http://schema.org/healthPlanId-input,< 1K
Predicate,http://schema.org/healthPlanId-output,< 1K
Predicate,http://schema.org/healthPlanMarketingUrl,< 1K
Predicate,http://schema.org/healthPlanMarketingUrl-input,< 1K
Predicate,http://schema.org/healthPlanMarketingUrl-output,< 1K
Predicate,http://schema.org/healthPlanNetworkId,< 1K
Predicate,http://schema.org/healthPlanNetworkId-input,< 1K
Predicate,http://schema.org/healthPlanNetworkId-output,< 1K
Predicate,http://schema.org/healthPlanNetworkTier,< 1K
Predicate,http://schema.org/healthPlanNetworkTier-input,< 1K
Predicate,http://schema.org/healthPlanNetworkTier-output,< 1K
Predicate,http://schema.org/healthPlanPharmacyCategory,< 1K
Predicate,http://schema.org/healthPlanPharmacyCategory-input,< 1K
Predicate,http://schema.org/healthPlanPharmacyCategory-output,< 1K
Predicate,http://schema.org/healthcareReportingData,< 1K
Predicate,http://schema.org/healthcareReportingData-input,< 1K
Predicate,http://schema.org/healthcareReportingData-output,< 1K
Predicate,http://schema.org/height,10M+
Predicate,http://schema.org/height-input,< 1K
Predicate,http://schema.org/height-output,< 1K
Predicate,http://schema.org/highPrice,1M - 10M
Predicate,http://schema.org/highPrice-input,< 1K
Predicate,http://schema.org/highPrice-output,< 1K
Predicate,http://schema.org/hiringOrganization,100K - 1M
Predicate,http://schema.org/hiringOrganization-input,< 1K
Predicate,http://schema.org/hiringOrganization-output,< 1K
Predicate,http://schema.org/holdingArchive,< 1K
Predicate,http://schema.org/holdingArchive-input,< 1K
Predicate,http://schema.org/holdingArchive-output,< 1K
Predicate,http://schema.org/homeLocation,10K - 100K
Predicate,http://schema.org/homeLocation-input,< 1K
Predicate,http://schema.org/homeLocation-output,< 1K
Predicate,http://schema.org/homeTeam,10K - 100K
Predicate,http://schema.org/homeTeam-input,< 1K
Predicate,http://schema.org/homeTeam-output,< 1K
Predicate,http://schema.org/honorificPrefix,10K - 100K
Predicate,http://schema.org/honorificPrefix-input,< 1K
Predicate,http://schema.org/honorificPrefix-output,< 1K
Predicate,http://schema.org/honorificSuffix,10K - 100K
Predicate,http://schema.org/honorificSuffix-input,< 1K
Predicate,http://schema.org/honorificSuffix-output,< 1K
Predicate,http://schema.org/hospitalAffiliation,1K - 10K
Predicate,http://schema.org/hospitalAffiliation-input,< 1K
Predicate,http://schema.org/hospitalAffiliation-output,< 1K
Predicate,http://schema.org/hostingOrganization,1K - 10K
Predicate,http://schema.org/hostingOrganization-input,< 1K
Predicate,http://schema.org/hostingOrganization-output,< 1K
Predicate,http://schema.org/hoursAvailable,100K - 1M
Predicate,http://schema.org/hoursAvailable-input,< 1K
Predicate,http://schema.org/hoursAvailable-output,< 1K
Predicate,http://schema.org/howPerformed,10K - 100K
Predicate,http://schema.org/howPerformed-input,< 1K
Predicate,http://schema.org/howPerformed-output,< 1K
Predicate,http://schema.org/httpMethod,1K - 10K
Predicate,http://schema.org/httpMethod-input,< 1K
Predicate,http://schema.org/httpMethod-output,< 1K
Predicate,http://schema.org/iataCode,1K - 10K
Predicate,http://schema.org/iataCode-input,< 1K
Predicate,http://schema.org/iataCode-output,< 1K
Predicate,http://schema.org/icaoCode,1K - 10K
Predicate,http://schema.org/icaoCode-input,< 1K
Predicate,http://schema.org/icaoCode-output,< 1K
Predicate,http://schema.org/identifier,100K - 1M
Predicate,http://schema.org/identifier-input,< 1K
Predicate,http://schema.org/identifier-output,< 1K
Predicate,http://schema.org/identifyingExam,< 1K
Predicate,http://schema.org/identifyingExam-input,< 1K
Predicate,http://schema.org/identifyingExam-output,< 1K
Predicate,http://schema.org/identifyingTest,< 1K
Predicate,http://schema.org/identifyingTest-input,< 1K
Predicate,http://schema.org/identifyingTest-output,< 1K
Predicate,http://schema.org/illustrator,1K - 10K
Predicate,http://schema.org/illustrator-input,< 1K
Predicate,http://schema.org/illustrator-output,< 1K
Predicate,http://schema.org/image,10M+
Predicate,http://schema.org/image-input,< 1K
Predicate,http://schema.org/image-output,< 1K
Predicate,http://schema.org/imagingTechnique,< 1K
Predicate,http://schema.org/imagingTechnique-input,< 1K
Predicate,http://schema.org/imagingTechnique-output,< 1K
Predicate,http://schema.org/inAlbum,10K - 100K
Predicate,http://schema.org/inAlbum-input,< 1K
Predicate,http://schema.org/inAlbum-output,< 1K
Predicate,http://schema.org/inBroadcastLineup,< 1K
Predicate,http://schema.org/inBroadcastLineup-input,< 1K
Predicate,http://schema.org/inBroadcastLineup-output,< 1K
Predicate,http://schema.org/inChI,< 1K
Predicate,http://schema.org/inChI-input,< 1K
Predicate,http://schema.org/inChI-output,< 1K
Predicate,http://schema.org/inChIKey,< 1K
Predicate,http://schema.org/inChIKey-input,< 1K
Predicate,http://schema.org/inChIKey-output,< 1K
Predicate,http://schema.org/inCodeSet,1K - 10K
Predicate,http://schema.org/inCodeSet-input,< 1K
Predicate,http://schema.org/inCodeSet-output,< 1K
Predicate,http://schema.org/inDefinedTermSet,10K - 100K
Predicate,http://schema.org/inDefinedTermSet-input,< 1K
Predicate,http://schema.org/inDefinedTermSet-output,< 1K
Predicate,http://schema.org/inLanguage,10M+
Predicate,http://schema.org/inLanguage-input,< 1K
Predicate,http://schema.org/inLanguage-output,< 1K
Predicate,http://schema.org/inPlaylist,< 1K
Predicate,http://schema.org/inPlaylist-input,< 1K
Predicate,http://schema.org/inPlaylist-output,< 1K
Predicate,http://schema.org/inProductGroupWithID,10K - 100K
Predicate,http://schema.org/inProductGroupWithID-input,< 1K
Predicate,http://schema.org/inProductGroupWithID-output,< 1K
Predicate,http://schema.org/inStoreReturnsOffered,1K - 10K
Predicate,http://schema.org/inStoreReturnsOffered-input,< 1K
Predicate,http://schema.org/inStoreReturnsOffered-output,< 1K
Predicate,http://schema.org/inSupportOf,< 1K
Predicate,http://schema.org/inSupportOf-input,< 1K
Predicate,http://schema.org/inSupportOf-output,< 1K
Predicate,http://schema.org/incentiveAmount,< 1K
Predicate,http://schema.org/incentiveAmount-input,< 1K
Predicate,http://schema.org/incentiveAmount-output,< 1K
Predicate,http://schema.org/incentiveCompensation,1K - 10K
Predicate,http://schema.org/incentiveCompensation-input,< 1K
Predicate,http://schema.org/incentiveCompensation-output,< 1K
Predicate,http://schema.org/incentiveStatus,< 1K
Predicate,http://schema.org/incentiveStatus-input,< 1K
Predicate,http://schema.org/incentiveStatus-output,< 1K
Predicate,http://schema.org/incentiveType,< 1K
Predicate,http://schema.org/incentiveType-input,< 1K
Predicate,http://schema.org/incentiveType-output,< 1K
Predicate,http://schema.org/incentives,< 1K
Predicate,http://schema.org/incentives-input,< 1K
Predicate,http://schema.org/incentives-output,< 1K
Predicate,http://schema.org/incentivizedItem,< 1K
Predicate,http://schema.org/incentivizedItem-input,< 1K
Predicate,http://schema.org/incentivizedItem-output,< 1K
Predicate,http://schema.org/includedComposition,< 1K
Predicate,http://schema.org/includedComposition-input,< 1K
Predicate,http://schema.org/includedComposition-output,< 1K
Predicate,http://schema.org/includedDataCatalog,< 1K
Predicate,http://schema.org/includedDataCatalog-input,< 1K
Predicate,http://schema.org/includedDataCatalog-output,< 1K
Predicate,http://schema.org/includedInDataCatalog,1K - 10K
Predicate,http://schema.org/includedInDataCatalog-input,< 1K
Predicate,http://schema.org/includedInDataCatalog-output,< 1K
Predicate,http://schema.org/includedInHealthInsurancePlan,< 1K
Predicate,http://schema.org/includedInHealthInsurancePlan-input,< 1K
Predicate,http://schema.org/includedInHealthInsurancePlan-output,< 1K
Predicate,http://schema.org/includedRiskFactor,< 1K
Predicate,http://schema.org/includedRiskFactor-input,< 1K
Predicate,http://schema.org/includedRiskFactor-output,< 1K
Predicate,http://schema.org/includesAttraction,1K - 10K
Predicate,http://schema.org/includesAttraction-input,< 1K
Predicate,http://schema.org/includesAttraction-output,< 1K
Predicate,http://schema.org/includesHealthPlanFormulary,< 1K
Predicate,http://schema.org/includesHealthPlanFormulary-input,< 1K
Predicate,http://schema.org/includesHealthPlanFormulary-output,< 1K
Predicate,http://schema.org/includesHealthPlanNetwork,< 1K
Predicate,http://schema.org/includesHealthPlanNetwork-input,< 1K
Predicate,http://schema.org/includesHealthPlanNetwork-output,< 1K
Predicate,http://schema.org/includesObject,1K - 10K
Predicate,http://schema.org/includesObject-input,< 1K
Predicate,http://schema.org/includesObject-output,< 1K
Predicate,http://schema.org/incomeLimit,< 1K
Predicate,http://schema.org/incomeLimit-input,< 1K
Predicate,http://schema.org/incomeLimit-output,< 1K
Predicate,http://schema.org/increasesRiskOf,< 1K
Predicate,http://schema.org/increasesRiskOf-input,< 1K
Predicate,http://schema.org/increasesRiskOf-output,< 1K
Predicate,http://schema.org/industry,10K - 100K
Predicate,http://schema.org/industry-input,< 1K
Predicate,http://schema.org/industry-output,< 1K
Predicate,http://schema.org/ineligibleRegion,< 1K
Predicate,http://schema.org/ineligibleRegion-input,< 1K
Predicate,http://schema.org/ineligibleRegion-output,< 1K
Predicate,http://schema.org/infectiousAgent,< 1K
Predicate,http://schema.org/infectiousAgent-input,< 1K
Predicate,http://schema.org/infectiousAgent-output,< 1K
Predicate,http://schema.org/infectiousAgentClass,< 1K
Predicate,http://schema.org/infectiousAgentClass-input,< 1K
Predicate,http://schema.org/infectiousAgentClass-output,< 1K
Predicate,http://schema.org/ingredients,1K - 10K
Predicate,http://schema.org/ingredients-input,< 1K
Predicate,http://schema.org/ingredients-output,< 1K
Predicate,http://schema.org/inker,< 1K
Predicate,http://schema.org/inker-input,< 1K
Predicate,http://schema.org/inker-output,< 1K
Predicate,http://schema.org/insertion,< 1K
Predicate,http://schema.org/insertion-input,< 1K
Predicate,http://schema.org/insertion-output,< 1K
Predicate,http://schema.org/installUrl,100K - 1M
Predicate,http://schema.org/installUrl-input,< 1K
Predicate,http://schema.org/installUrl-output,< 1K
Predicate,http://schema.org/instructor,10K - 100K
Predicate,http://schema.org/instructor-input,< 1K
Predicate,http://schema.org/instructor-output,< 1K
Predicate,http://schema.org/instrument,1K - 10K
Predicate,http://schema.org/instrument-input,< 1K
Predicate,http://schema.org/instrument-output,< 1K
Predicate,http://schema.org/intensity,< 1K
Predicate,http://schema.org/intensity-input,< 1K
Predicate,http://schema.org/intensity-output,< 1K
Predicate,http://schema.org/interactingDrug,< 1K
Predicate,http://schema.org/interactingDrug-input,< 1K
Predicate,http://schema.org/interactingDrug-output,< 1K
Predicate,http://schema.org/interactionCount,100K - 1M
Predicate,http://schema.org/interactionCount-input,< 1K
Predicate,http://schema.org/interactionCount-output,< 1K
Predicate,http://schema.org/interactionService,< 1K
Predicate,http://schema.org/interactionService-input,< 1K
Predicate,http://schema.org/interactionService-output,< 1K
Predicate,http://schema.org/interactionStatistic,100K - 1M
Predicate,http://schema.org/interactionStatistic-input,< 1K
Predicate,http://schema.org/interactionStatistic-output,< 1K
Predicate,http://schema.org/interactionType,100K - 1M
Predicate,http://schema.org/interactionType-input,< 1K
Predicate,http://schema.org/interactionType-output,< 1K
Predicate,http://schema.org/interactivityType,1K - 10K
Predicate,http://schema.org/interactivityType-input,< 1K
Predicate,http://schema.org/interactivityType-output,< 1K
Predicate,http://schema.org/interestRate,1K - 10K
Predicate,http://schema.org/interestRate-input,< 1K
Predicate,http://schema.org/interestRate-output,< 1K
Predicate,http://schema.org/interpretedAsClaim,< 1K
Predicate,http://schema.org/interpretedAsClaim-input,< 1K
Predicate,http://schema.org/interpretedAsClaim-output,< 1K
Predicate,http://schema.org/inventoryLevel,100K - 1M
Predicate,http://schema.org/inventoryLevel-input,< 1K
Predicate,http://schema.org/inventoryLevel-output,< 1K
Predicate,http://schema.org/inverseOf,< 1K
Predicate,http://schema.org/inverseOf-input,< 1K
Predicate,http://schema.org/inverseOf-output,< 1K
Predicate,http://schema.org/isAcceptingNewPatients,10K - 100K
Predicate,http://schema.org/isAcceptingNewPatients-input,< 1K
Predicate,http://schema.org/isAcceptingNewPatients-output,< 1K
Predicate,http://schema.org/isAccessibleForFree,100K - 1M
Predicate,http://schema.org/isAccessibleForFree-input,< 1K
Predicate,http://schema.org/isAccessibleForFree-output,< 1K
Predicate,http://schema.org/isAccessoryOrSparePartFor,1K - 10K
Predicate,http://schema.org/isAccessoryOrSparePartFor-input,< 1K
Predicate,http://schema.org/isAccessoryOrSparePartFor-output,< 1K
Predicate,http://schema.org/isAvailableGenerically,< 1K
Predicate,http://schema.org/isAvailableGenerically-input,< 1K
Predicate,http://schema.org/isAvailableGenerically-output,< 1K
Predicate,http://schema.org/isBasedOn,10K - 100K
Predicate,http://schema.org/isBasedOn-input,< 1K
Predicate,http://schema.org/isBasedOn-output,< 1K
Predicate,http://schema.org/isBasedOnUrl,< 1K
Predicate,http://schema.org/isBasedOnUrl-input,< 1K
Predicate,http://schema.org/isBasedOnUrl-output,< 1K
Predicate,http://schema.org/isConsumableFor,< 1K
Predicate,http://schema.org/isConsumableFor-input,< 1K
Predicate,http://schema.org/isConsumableFor-output,< 1K
Predicate,http://schema.org/isEncodedByBioChemEntity,< 1K
Predicate,http://schema.org/isEncodedByBioChemEntity-input,< 1K
Predicate,http://schema.org/isEncodedByBioChemEntity-output,< 1K
Predicate,http://schema.org/isFamilyFriendly,100K - 1M
Predicate,http://schema.org/isFamilyFriendly-input,< 1K
Predicate,http://schema.org/isFamilyFriendly-output,< 1K
Predicate,http://schema.org/isGift,< 1K
Predicate,http://schema.org/isGift-input,< 1K
Predicate,http://schema.org/isGift-output,< 1K
Predicate,http://schema.org/isInvolvedInBiologicalProcess,< 1K
Predicate,http://schema.org/isInvolvedInBiologicalProcess-input,< 1K
Predicate,http://schema.org/isInvolvedInBiologicalProcess-output,< 1K
Predicate,http://schema.org/isLiveBroadcast,10K - 100K
Predicate,http://schema.org/isLiveBroadcast-input,< 1K
Predicate,http://schema.org/isLiveBroadcast-output,< 1K
Predicate,http://schema.org/isLocatedInSubcellularLocation,< 1K
Predicate,http://schema.org/isLocatedInSubcellularLocation-input,< 1K
Predicate,http://schema.org/isLocatedInSubcellularLocation-output,< 1K
Predicate,http://schema.org/isPartOf,10M+
Predicate,http://schema.org/isPartOf-input,< 1K
Predicate,http://schema.org/isPartOf-output,< 1K
Predicate,http://schema.org/isPartOfBioChemEntity,< 1K
Predicate,http://schema.org/isPartOfBioChemEntity-input,< 1K
Predicate,http://schema.org/isPartOfBioChemEntity-output,< 1K
Predicate,http://schema.org/isPlanForApartment,< 1K
Predicate,http://schema.org/isPlanForApartment-input,< 1K
Predicate,http://schema.org/isPlanForApartment-output,< 1K
Predicate,http://schema.org/isProprietary,< 1K
Predicate,http://schema.org/isProprietary-input,< 1K
Predicate,http://schema.org/isProprietary-output,< 1K
Predicate,http://schema.org/isRelatedTo,100K - 1M
Predicate,http://schema.org/isRelatedTo-input,< 1K
Predicate,http://schema.org/isRelatedTo-output,< 1K
Predicate,http://schema.org/isResizable,< 1K
Predicate,http://schema.org/isResizable-input,< 1K
Predicate,http://schema.org/isResizable-output,< 1K
Predicate,http://schema.org/isSimilarTo,10K - 100K
Predicate,http://schema.org/isSimilarTo-input,< 1K
Predicate,http://schema.org/isSimilarTo-output,< 1K
Predicate,http://schema.org/isStoreOn,< 1K
Predicate,http://schema.org/isStoreOn-input,< 1K
Predicate,http://schema.org/isStoreOn-output,< 1K
Predicate,http://schema.org/isTierOf,< 1K
Predicate,http://schema.org/isTierOf-input,< 1K
Predicate,http://schema.org/isTierOf-output,< 1K
Predicate,http://schema.org/isUnlabelledFallback,< 1K
Predicate,http://schema.org/isUnlabelledFallback-input,< 1K
Predicate,http://schema.org/isUnlabelledFallback-output,< 1K
Predicate,http://schema.org/isVariantOf,10K - 100K
Predicate,http://schema.org/isVariantOf-input,< 1K
Predicate,http://schema.org/isVariantOf-output,< 1K
Predicate,http://schema.org/isbn,10K - 100K
Predicate,http://schema.org/isbn-input,< 1K
Predicate,http://schema.org/isbn-output,< 1K
Predicate,http://schema.org/isicV4,1K - 10K
Predicate,http://schema.org/isicV4-input,< 1K
Predicate,http://schema.org/isicV4-output,< 1K
Predicate,http://schema.org/iso6523Code,1K - 10K
Predicate,http://schema.org/iso6523Code-input,< 1K
Predicate,http://schema.org/iso6523Code-output,< 1K
Predicate,http://schema.org/isrcCode,< 1K
Predicate,http://schema.org/isrcCode-input,< 1K
Predicate,http://schema.org/isrcCode-output,< 1K
