Class,Name,Domain Bucket
Predicate,https://schema.org/fulfillmentType-input,< 1K
Predicate,https://schema.org/fulfillmentType-output,< 1K
Predicate,https://schema.org/functionalClass,< 1K
Predicate,https://schema.org/functionalClass-input,< 1K
Predicate,https://schema.org/functionalClass-output,< 1K
Predicate,https://schema.org/fundedItem,< 1K
Predicate,https://schema.org/fundedItem-input,< 1K
Predicate,https://schema.org/fundedItem-output,< 1K
Predicate,https://schema.org/funder,10K - 100K
Predicate,https://schema.org/funder-input,< 1K
Predicate,https://schema.org/funder-output,< 1K
Predicate,https://schema.org/funding,1K - 10K
Predicate,https://schema.org/funding-input,< 1K
Predicate,https://schema.org/funding-output,< 1K
Predicate,https://schema.org/game,10K - 100K
Predicate,https://schema.org/game-input,< 1K
Predicate,https://schema.org/game-output,< 1K
Predicate,https://schema.org/gameAvailabilityType,< 1K
Predicate,https://schema.org/gameAvailabilityType-input,< 1K
Predicate,https://schema.org/gameAvailabilityType-output,< 1K
Predicate,https://schema.org/gameEdition,< 1K
Predicate,https://schema.org/gameEdition-input,< 1K
Predicate,https://schema.org/gameEdition-output,< 1K
Predicate,https://schema.org/gameItem,10K - 100K
Predicate,https://schema.org/gameItem-input,< 1K
Predicate,https://schema.org/gameItem-output,< 1K
Predicate,https://schema.org/gameLocation,10K - 100K
Predicate,https://schema.org/gameLocation-input,< 1K
Predicate,https://schema.org/gameLocation-output,< 1K
Predicate,https://schema.org/gamePlatform,10K - 100K
Predicate,https://schema.org/gamePlatform-input,< 1K
Predicate,https://schema.org/gamePlatform-output,< 1K
Predicate,https://schema.org/gameServer,< 1K
Predicate,https://schema.org/gameServer-input,< 1K
Predicate,https://schema.org/gameServer-output,< 1K
Predicate,https://schema.org/gameTip,< 1K
Predicate,https://schema.org/gameTip-input,< 1K
Predicate,https://schema.org/gameTip-output,< 1K
Predicate,https://schema.org/gender,10K - 100K
Predicate,https://schema.org/gender-input,< 1K
Predicate,https://schema.org/gender-output,< 1K
Predicate,https://schema.org/genre,100K - 1M
Predicate,https://schema.org/genre-input,< 1K
Predicate,https://schema.org/genre-output,< 1K
Predicate,https://schema.org/geo,1M - 10M
Predicate,https://schema.org/geo-input,< 1K
Predicate,https://schema.org/geo-output,< 1K
Predicate,https://schema.org/geoContains,< 1K
Predicate,https://schema.org/geoContains-input,< 1K
Predicate,https://schema.org/geoContains-output,< 1K
Predicate,https://schema.org/geoCoveredBy,< 1K
Predicate,https://schema.org/geoCoveredBy-input,< 1K
Predicate,https://schema.org/geoCoveredBy-output,< 1K
Predicate,https://schema.org/geoCovers,< 1K
Predicate,https://schema.org/geoCovers-input,< 1K
Predicate,https://schema.org/geoCovers-output,< 1K
Predicate,https://schema.org/geoCrosses,< 1K
Predicate,https://schema.org/geoCrosses-input,< 1K
Predicate,https://schema.org/geoCrosses-output,< 1K
Predicate,https://schema.org/geoDisjoint,< 1K
Predicate,https://schema.org/geoDisjoint-input,< 1K
Predicate,https://schema.org/geoDisjoint-output,< 1K
Predicate,https://schema.org/geoEquals,< 1K
Predicate,https://schema.org/geoEquals-input,< 1K
Predicate,https://schema.org/geoEquals-output,< 1K
Predicate,https://schema.org/geoIntersects,< 1K
Predicate,https://schema.org/geoIntersects-input,< 1K
Predicate,https://schema.org/geoIntersects-output,< 1K
Predicate,https://schema.org/geoMidpoint,100K - 1M
Predicate,https://schema.org/geoMidpoint-input,< 1K
Predicate,https://schema.org/geoMidpoint-output,< 1K
Predicate,https://schema.org/geoOverlaps,< 1K
Predicate,https://schema.org/geoOverlaps-input,< 1K
Predicate,https://schema.org/geoOverlaps-output,< 1K
Predicate,https://schema.org/geoRadius,100K - 1M
Predicate,https://schema.org/geoRadius-input,< 1K
Predicate,https://schema.org/geoRadius-output,< 1K
Predicate,https://schema.org/geoTouches,< 1K
Predicate,https://schema.org/geoTouches-input,< 1K
Predicate,https://schema.org/geoTouches-output,< 1K
Predicate,https://schema.org/geoWithin,< 1K
Predicate,https://schema.org/geoWithin-input,< 1K
Predicate,https://schema.org/geoWithin-output,< 1K
Predicate,https://schema.org/geographicArea,10K - 100K
Predicate,https://schema.org/geographicArea-input,< 1K
Predicate,https://schema.org/geographicArea-output,< 1K
Predicate,https://schema.org/gettingTestedInfo,< 1K
Predicate,https://schema.org/gettingTestedInfo-input,< 1K
Predicate,https://schema.org/gettingTestedInfo-output,< 1K
Predicate,https://schema.org/givenName,100K - 1M
Predicate,https://schema.org/givenName-input,< 1K
Predicate,https://schema.org/givenName-output,< 1K
Predicate,https://schema.org/globalLocationNumber,1K - 10K
Predicate,https://schema.org/globalLocationNumber-input,< 1K
Predicate,https://schema.org/globalLocationNumber-output,< 1K
Predicate,https://schema.org/governmentBenefitsInfo,< 1K
Predicate,https://schema.org/governmentBenefitsInfo-input,< 1K
Predicate,https://schema.org/governmentBenefitsInfo-output,< 1K
Predicate,https://schema.org/gracePeriod,< 1K
Predicate,https://schema.org/gracePeriod-input,< 1K
Predicate,https://schema.org/gracePeriod-output,< 1K
Predicate,https://schema.org/grantee,< 1K
Predicate,https://schema.org/grantee-input,< 1K
Predicate,https://schema.org/grantee-output,< 1K
Predicate,https://schema.org/greater,< 1K
Predicate,https://schema.org/greater-input,< 1K
Predicate,https://schema.org/greater-output,< 1K
Predicate,https://schema.org/greaterOrEqual,< 1K
Predicate,https://schema.org/greaterOrEqual-input,< 1K
Predicate,https://schema.org/greaterOrEqual-output,< 1K
Predicate,https://schema.org/gtin,100K - 1M
Predicate,https://schema.org/gtin-input,< 1K
Predicate,https://schema.org/gtin-output,< 1K
Predicate,https://schema.org/gtin12,100K - 1M
Predicate,https://schema.org/gtin12-input,< 1K
Predicate,https://schema.org/gtin12-output,< 1K
Predicate,https://schema.org/gtin13,100K - 1M
Predicate,https://schema.org/gtin13-input,< 1K
Predicate,https://schema.org/gtin13-output,< 1K
Predicate,https://schema.org/gtin14,10K - 100K
Predicate,https://schema.org/gtin14-input,< 1K
Predicate,https://schema.org/gtin14-output,< 1K
Predicate,https://schema.org/gtin8,10K - 100K
Predicate,https://schema.org/gtin8-input,< 1K
Predicate,https://schema.org/gtin8-output,< 1K
Predicate,https://schema.org/guideline,< 1K
Predicate,https://schema.org/guideline-input,< 1K
Predicate,https://schema.org/guideline-output,< 1K
Predicate,https://schema.org/guidelineDate,< 1K
Predicate,https://schema.org/guidelineDate-input,< 1K
Predicate,https://schema.org/guidelineDate-output,< 1K
Predicate,https://schema.org/guidelineSubject,< 1K
Predicate,https://schema.org/guidelineSubject-input,< 1K
Predicate,https://schema.org/guidelineSubject-output,< 1K
Predicate,https://schema.org/handlingTime,100K - 1M
Predicate,https://schema.org/handlingTime-input,< 1K
Predicate,https://schema.org/handlingTime-output,< 1K
Predicate,https://schema.org/hasAdultConsideration,< 1K
Predicate,https://schema.org/hasAdultConsideration-input,< 1K
Predicate,https://schema.org/hasAdultConsideration-output,< 1K
Predicate,https://schema.org/hasBioChemEntityPart,< 1K
Predicate,https://schema.org/hasBioChemEntityPart-input,< 1K
Predicate,https://schema.org/hasBioChemEntityPart-output,< 1K
Predicate,https://schema.org/hasBioPolymerSequence,< 1K
Predicate,https://schema.org/hasBioPolymerSequence-input,< 1K
Predicate,https://schema.org/hasBioPolymerSequence-output,< 1K
Predicate,https://schema.org/hasBroadcastChannel,< 1K
Predicate,https://schema.org/hasBroadcastChannel-input,< 1K
Predicate,https://schema.org/hasBroadcastChannel-output,< 1K
Predicate,https://schema.org/hasCategoryCode,< 1K
Predicate,https://schema.org/hasCategoryCode-input,< 1K
Predicate,https://schema.org/hasCategoryCode-output,< 1K
Predicate,https://schema.org/hasCertification,10K - 100K
Predicate,https://schema.org/hasCertification-input,< 1K
Predicate,https://schema.org/hasCertification-output,< 1K
Predicate,https://schema.org/hasCourse,1K - 10K
Predicate,https://schema.org/hasCourse-input,< 1K
Predicate,https://schema.org/hasCourse-output,< 1K
Predicate,https://schema.org/hasCourseInstance,10K - 100K
Predicate,https://schema.org/hasCourseInstance-input,< 1K
Predicate,https://schema.org/hasCourseInstance-output,< 1K
Predicate,https://schema.org/hasCredential,100K - 1M
Predicate,https://schema.org/hasCredential-input,< 1K
Predicate,https://schema.org/hasCredential-output,< 1K
Predicate,https://schema.org/hasDefinedTerm,10K - 100K
Predicate,https://schema.org/hasDefinedTerm-input,< 1K
Predicate,https://schema.org/hasDefinedTerm-output,< 1K
Predicate,https://schema.org/hasDeliveryMethod,< 1K
Predicate,https://schema.org/hasDeliveryMethod-input,< 1K
Predicate,https://schema.org/hasDeliveryMethod-output,< 1K
Predicate,https://schema.org/hasDigitalDocumentPermission,< 1K
Predicate,https://schema.org/hasDigitalDocumentPermission-input,< 1K
Predicate,https://schema.org/hasDigitalDocumentPermission-output,< 1K
Predicate,https://schema.org/hasDriveThroughService,1K - 10K
Predicate,https://schema.org/hasDriveThroughService-input,< 1K
Predicate,https://schema.org/hasDriveThroughService-output,< 1K
Predicate,https://schema.org/hasEnergyConsumptionDetails,1K - 10K
Predicate,https://schema.org/hasEnergyConsumptionDetails-input,< 1K
Predicate,https://schema.org/hasEnergyConsumptionDetails-output,< 1K
Predicate,https://schema.org/hasEnergyEfficiencyCategory,1K - 10K
Predicate,https://schema.org/hasEnergyEfficiencyCategory-input,< 1K
Predicate,https://schema.org/hasEnergyEfficiencyCategory-output,< 1K
Predicate,https://schema.org/hasGS1DigitalLink,< 1K
Predicate,https://schema.org/hasGS1DigitalLink-input,< 1K
Predicate,https://schema.org/hasGS1DigitalLink-output,< 1K
Predicate,https://schema.org/hasHealthAspect,< 1K
Predicate,https://schema.org/hasHealthAspect-input,< 1K
Predicate,https://schema.org/hasHealthAspect-output,< 1K
Predicate,https://schema.org/hasMap,100K - 1M
Predicate,https://schema.org/hasMap-input,< 1K
Predicate,https://schema.org/hasMap-output,< 1K
Predicate,https://schema.org/hasMeasurement,1K - 10K
Predicate,https://schema.org/hasMeasurement-input,< 1K
Predicate,https://schema.org/hasMeasurement-output,< 1K
Predicate,https://schema.org/hasMemberProgram,1K - 10K
Predicate,https://schema.org/hasMemberProgram-input,< 1K
Predicate,https://schema.org/hasMemberProgram-output,< 1K
Predicate,https://schema.org/hasMenu,100K - 1M
Predicate,https://schema.org/hasMenu-input,< 1K
Predicate,https://schema.org/hasMenu-output,< 1K
Predicate,https://schema.org/hasMenuItem,10K - 100K
Predicate,https://schema.org/hasMenuItem-input,< 1K
Predicate,https://schema.org/hasMenuItem-output,< 1K
Predicate,https://schema.org/hasMenuSection,10K - 100K
Predicate,https://schema.org/hasMenuSection-input,< 1K
Predicate,https://schema.org/hasMenuSection-output,< 1K
Predicate,https://schema.org/hasMerchantReturnPolicy,100K - 1M
Predicate,https://schema.org/hasMerchantReturnPolicy-input,< 1K
Predicate,https://schema.org/hasMerchantReturnPolicy-output,< 1K
Predicate,https://schema.org/hasMolecularFunction,< 1K
Predicate,https://schema.org/hasMolecularFunction-input,< 1K
Predicate,https://schema.org/hasMolecularFunction-output,< 1K
Predicate,https://schema.org/hasOccupation,10K - 100K
Predicate,https://schema.org/hasOccupation-input,< 1K
Predicate,https://schema.org/hasOccupation-output,< 1K
Predicate,https://schema.org/hasOfferCatalog,100K - 1M
Predicate,https://schema.org/hasOfferCatalog-input,< 1K
Predicate,https://schema.org/hasOfferCatalog-output,< 1K
Predicate,https://schema.org/hasPOS,1K - 10K
Predicate,https://schema.org/hasPOS-input,< 1K
Predicate,https://schema.org/hasPOS-output,< 1K
Predicate,https://schema.org/hasPart,100K - 1M
Predicate,https://schema.org/hasPart-input,< 1K
Predicate,https://schema.org/hasPart-output,< 1K
Predicate,https://schema.org/hasParticipationOffer,< 1K
Predicate,https://schema.org/hasParticipationOffer-input,< 1K
Predicate,https://schema.org/hasParticipationOffer-output,< 1K
Predicate,https://schema.org/hasProductReturnPolicy,< 1K
Predicate,https://schema.org/hasProductReturnPolicy-input,< 1K
Predicate,https://schema.org/hasProductReturnPolicy-output,< 1K
Predicate,https://schema.org/hasRepresentation,< 1K
Predicate,https://schema.org/hasRepresentation-input,< 1K
Predicate,https://schema.org/hasRepresentation-output,< 1K
Predicate,https://schema.org/hasShippingService,10K - 100K
Predicate,https://schema.org/hasShippingService-input,< 1K
Predicate,https://schema.org/hasShippingService-output,< 1K
Predicate,https://schema.org/hasSponsorshipOffer,< 1K
Predicate,https://schema.org/hasSponsorshipOffer-input,< 1K
Predicate,https://schema.org/hasSponsorshipOffer-output,< 1K
Predicate,https://schema.org/hasStore,< 1K
Predicate,https://schema.org/hasStore-input,< 1K
Predicate,https://schema.org/hasStore-output,< 1K
Predicate,https://schema.org/hasTierBenefit,1K - 10K
Predicate,https://schema.org/hasTierBenefit-input,< 1K
Predicate,https://schema.org/hasTierBenefit-output,< 1K
Predicate,https://schema.org/hasTierRequirement,< 1K
Predicate,https://schema.org/hasTierRequirement-input,< 1K
Predicate,https://schema.org/hasTierRequirement-output,< 1K
Predicate,https://schema.org/hasTiers,1K - 10K
Predicate,https://schema.org/hasTiers-input,< 1K
Predicate,https://schema.org/hasTiers-output,< 1K
Predicate,https://schema.org/hasVariant,100K - 1M
Predicate,https://schema.org/hasVariant-input,< 1K
Predicate,https://schema.org/hasVariant-output,< 1K
Predicate,https://schema.org/headline,10M+
Predicate,https://schema.org/headline-input,< 1K
Predicate,https://schema.org/headline-output,< 1K
Predicate,https://schema.org/healthCondition,1K - 10K
Predicate,https://schema.org/healthCondition-input,< 1K
Predicate,https://schema.org/healthCondition-output,< 1K
Predicate,https://schema.org/healthPlanCoinsuranceOption,< 1K
Predicate,https://schema.org/healthPlanCoinsuranceOption-input,< 1K
Predicate,https://schema.org/healthPlanCoinsuranceOption-output,< 1K
Predicate,https://schema.org/healthPlanCoinsuranceRate,< 1K
Predicate,https://schema.org/healthPlanCoinsuranceRate-input,< 1K
Predicate,https://schema.org/healthPlanCoinsuranceRate-output,< 1K
Predicate,https://schema.org/healthPlanCopay,< 1K
Predicate,https://schema.org/healthPlanCopay-input,< 1K
Predicate,https://schema.org/healthPlanCopay-output,< 1K
Predicate,https://schema.org/healthPlanCopayOption,< 1K
Predicate,https://schema.org/healthPlanCopayOption-input,< 1K
Predicate,https://schema.org/healthPlanCopayOption-output,< 1K
Predicate,https://schema.org/healthPlanCostSharing,< 1K
Predicate,https://schema.org/healthPlanCostSharing-input,< 1K
Predicate,https://schema.org/healthPlanCostSharing-output,< 1K
Predicate,https://schema.org/healthPlanDrugOption,< 1K
Predicate,https://schema.org/healthPlanDrugOption-input,< 1K
Predicate,https://schema.org/healthPlanDrugOption-output,< 1K
Predicate,https://schema.org/healthPlanDrugTier,< 1K
Predicate,https://schema.org/healthPlanDrugTier-input,< 1K
Predicate,https://schema.org/healthPlanDrugTier-output,< 1K
Predicate,https://schema.org/healthPlanId,< 1K
Predicate,https://schema.org/healthPlanId-input,< 1K
Predicate,https://schema.org/healthPlanId-output,< 1K
Predicate,https://schema.org/healthPlanMarketingUrl,< 1K
Predicate,https://schema.org/healthPlanMarketingUrl-input,< 1K
Predicate,https://schema.org/healthPlanMarketingUrl-output,< 1K
Predicate,https://schema.org/healthPlanNetworkId,< 1K
Predicate,https://schema.org/healthPlanNetworkId-input,< 1K
Predicate,https://schema.org/healthPlanNetworkId-output,< 1K
Predicate,https://schema.org/healthPlanNetworkTier,< 1K
Predicate,https://schema.org/healthPlanNetworkTier-input,< 1K
Predicate,https://schema.org/healthPlanNetworkTier-output,< 1K
Predicate,https://schema.org/healthPlanPharmacyCategory,< 1K
Predicate,https://schema.org/healthPlanPharmacyCategory-input,< 1K
Predicate,https://schema.org/healthPlanPharmacyCategory-output,< 1K
Predicate,https://schema.org/healthcareReportingData,< 1K
Predicate,https://schema.org/healthcareReportingData-input,< 1K
Predicate,https://schema.org/healthcareReportingData-output,< 1K
Predicate,https://schema.org/height,10M+
Predicate,https://schema.org/height-input,< 1K
Predicate,https://schema.org/height-output,< 1K
Predicate,https://schema.org/highPrice,1M - 10M
Predicate,https://schema.org/highPrice-input,< 1K
Predicate,https://schema.org/highPrice-output,< 1K
Predicate,https://schema.org/hiringOrganization,100K - 1M
Predicate,https://schema.org/hiringOrganization-input,< 1K
Predicate,https://schema.org/hiringOrganization-output,< 1K
Predicate,https://schema.org/holdingArchive,< 1K
Predicate,https://schema.org/holdingArchive-input,< 1K
Predicate,https://schema.org/holdingArchive-output,< 1K
Predicate,https://schema.org/homeLocation,10K - 100K
Predicate,https://schema.org/homeLocation-input,< 1K
Predicate,https://schema.org/homeLocation-output,< 1K
Predicate,https://schema.org/homeTeam,10K - 100K
Predicate,https://schema.org/homeTeam-input,< 1K
Predicate,https://schema.org/homeTeam-output,< 1K
Predicate,https://schema.org/honorificPrefix,10K - 100K
Predicate,https://schema.org/honorificPrefix-input,< 1K
Predicate,https://schema.org/honorificPrefix-output,< 1K
Predicate,https://schema.org/honorificSuffix,10K - 100K
Predicate,https://schema.org/honorificSuffix-input,< 1K
Predicate,https://schema.org/honorificSuffix-output,< 1K
Predicate,https://schema.org/hospitalAffiliation,1K - 10K
Predicate,https://schema.org/hospitalAffiliation-input,< 1K
Predicate,https://schema.org/hospitalAffiliation-output,< 1K
Predicate,https://schema.org/hostingOrganization,1K - 10K
Predicate,https://schema.org/hostingOrganization-input,< 1K
Predicate,https://schema.org/hostingOrganization-output,< 1K
Predicate,https://schema.org/hoursAvailable,100K - 1M
Predicate,https://schema.org/hoursAvailable-input,< 1K
Predicate,https://schema.org/hoursAvailable-output,< 1K
Predicate,https://schema.org/howPerformed,10K - 100K
Predicate,https://schema.org/howPerformed-input,< 1K
Predicate,https://schema.org/howPerformed-output,< 1K
Predicate,https://schema.org/httpMethod,1K - 10K
Predicate,https://schema.org/httpMethod-input,< 1K
Predicate,https://schema.org/httpMethod-output,< 1K
Predicate,https://schema.org/iataCode,1K - 10K
Predicate,https://schema.org/iataCode-input,< 1K
Predicate,https://schema.org/iataCode-output,< 1K
Predicate,https://schema.org/icaoCode,1K - 10K
Predicate,https://schema.org/icaoCode-input,< 1K
Predicate,https://schema.org/icaoCode-output,< 1K
Predicate,https://schema.org/identifier,100K - 1M
Predicate,https://schema.org/identifier-input,< 1K
Predicate,https://schema.org/identifier-output,< 1K
Predicate,https://schema.org/identifyingExam,< 1K
Predicate,https://schema.org/identifyingExam-input,< 1K
Predicate,https://schema.org/identifyingExam-output,< 1K
Predicate,https://schema.org/identifyingTest,< 1K
Predicate,https://schema.org/identifyingTest-input,< 1K
Predicate,https://schema.org/identifyingTest-output,< 1K
Predicate,https://schema.org/illustrator,1K - 10K
Predicate,https://schema.org/illustrator-input,< 1K
Predicate,https://schema.org/illustrator-output,< 1K
Predicate,https://schema.org/image,10M+
Predicate,https://schema.org/image-input,< 1K
Predicate,https://schema.org/image-output,< 1K
Predicate,https://schema.org/imagingTechnique,< 1K
Predicate,https://schema.org/imagingTechnique-input,< 1K
Predicate,https://schema.org/imagingTechnique-output,< 1K
Predicate,https://schema.org/inAlbum,10K - 100K
Predicate,https://schema.org/inAlbum-input,< 1K
Predicate,https://schema.org/inAlbum-output,< 1K
Predicate,https://schema.org/inBroadcastLineup,< 1K
Predicate,https://schema.org/inBroadcastLineup-input,< 1K
Predicate,https://schema.org/inBroadcastLineup-output,< 1K
Predicate,https://schema.org/inChI,< 1K
Predicate,https://schema.org/inChI-input,< 1K
Predicate,https://schema.org/inChI-output,< 1K
Predicate,https://schema.org/inChIKey,< 1K
Predicate,https://schema.org/inChIKey-input,< 1K
Predicate,https://schema.org/inChIKey-output,< 1K
Predicate,https://schema.org/inCodeSet,1K - 10K
Predicate,https://schema.org/inCodeSet-input,< 1K
Predicate,https://schema.org/inCodeSet-output,< 1K
Predicate,https://schema.org/inDefinedTermSet,10K - 100K
Predicate,https://schema.org/inDefinedTermSet-input,< 1K
Predicate,https://schema.org/inDefinedTermSet-output,< 1K
Predicate,https://schema.org/inLanguage,10M+
Predicate,https://schema.org/inLanguage-input,< 1K
Predicate,https://schema.org/inLanguage-output,< 1K
Predicate,https://schema.org/inPlaylist,< 1K
Predicate,https://schema.org/inPlaylist-input,< 1K
Predicate,https://schema.org/inPlaylist-output,< 1K
Predicate,https://schema.org/inProductGroupWithID,10K - 100K
Predicate,https://schema.org/inProductGroupWithID-input,< 1K
Predicate,https://schema.org/inProductGroupWithID-output,< 1K
Predicate,https://schema.org/inStoreReturnsOffered,1K - 10K
Predicate,https://schema.org/inStoreReturnsOffered-input,< 1K
Predicate,https://schema.org/inStoreReturnsOffered-output,< 1K
Predicate,https://schema.org/inSupportOf,< 1K
Predicate,https://schema.org/inSupportOf-input,< 1K
Predicate,https://schema.org/inSupportOf-output,< 1K
Predicate,https://schema.org/incentiveAmount,< 1K
Predicate,https://schema.org/incentiveAmount-input,< 1K
Predicate,https://schema.org/incentiveAmount-output,< 1K
Predicate,https://schema.org/incentiveCompensation,1K - 10K
Predicate,https://schema.org/incentiveCompensation-input,< 1K
Predicate,https://schema.org/incentiveCompensation-output,< 1K
Predicate,https://schema.org/incentiveStatus,< 1K
Predicate,https://schema.org/incentiveStatus-input,< 1K
Predicate,https://schema.org/incentiveStatus-output,< 1K
Predicate,https://schema.org/incentiveType,< 1K
Predicate,https://schema.org/incentiveType-input,< 1K
Predicate,https://schema.org/incentiveType-output,< 1K
Predicate,https://schema.org/incentives,< 1K
Predicate,https://schema.org/incentives-input,< 1K
Predicate,https://schema.org/incentives-output,< 1K
Predicate,https://schema.org/incentivizedItem,< 1K
Predicate,https://schema.org/incentivizedItem-input,< 1K
Predicate,https://schema.org/incentivizedItem-output,< 1K
Predicate,https://schema.org/includedComposition,< 1K
Predicate,https://schema.org/includedComposition-input,< 1K
Predicate,https://schema.org/includedComposition-output,< 1K
Predicate,https://schema.org/includedDataCatalog,< 1K
Predicate,https://schema.org/includedDataCatalog-input,< 1K
Predicate,https://schema.org/includedDataCatalog-output,< 1K
Predicate,https://schema.org/includedInDataCatalog,1K - 10K
Predicate,https://schema.org/includedInDataCatalog-input,< 1K
Predicate,https://schema.org/includedInDataCatalog-output,< 1K
Predicate,https://schema.org/includedInHealthInsurancePlan,< 1K
Predicate,https://schema.org/includedInHealthInsurancePlan-input,< 1K
Predicate,https://schema.org/includedInHealthInsurancePlan-output,< 1K
Predicate,https://schema.org/includedRiskFactor,< 1K
Predicate,https://schema.org/includedRiskFactor-input,< 1K
Predicate,https://schema.org/includedRiskFactor-output,< 1K
Predicate,https://schema.org/includesAttraction,1K - 10K
Predicate,https://schema.org/includesAttraction-input,< 1K
Predicate,https://schema.org/includesAttraction-output,< 1K
Predicate,https://schema.org/includesHealthPlanFormulary,< 1K
Predicate,https://schema.org/includesHealthPlanFormulary-input,< 1K
Predicate,https://schema.org/includesHealthPlanFormulary-output,< 1K
Predicate,https://schema.org/includesHealthPlanNetwork,< 1K
Predicate,https://schema.org/includesHealthPlanNetwork-input,< 1K
Predicate,https://schema.org/includesHealthPlanNetwork-output,< 1K
Predicate,https://schema.org/includesObject,1K - 10K
Predicate,https://schema.org/includesObject-input,< 1K
Predicate,https://schema.org/includesObject-output,< 1K
Predicate,https://schema.org/incomeLimit,< 1K
Predicate,https://schema.org/incomeLimit-input,< 1K
Predicate,https://schema.org/incomeLimit-output,< 1K
Predicate,https://schema.org/increasesRiskOf,< 1K
Predicate,https://schema.org/increasesRiskOf-input,< 1K
Predicate,https://schema.org/increasesRiskOf-output,< 1K
Predicate,https://schema.org/industry,10K - 100K
Predicate,https://schema.org/industry-input,< 1K
Predicate,https://schema.org/industry-output,< 1K
Predicate,https://schema.org/ineligibleRegion,< 1K
Predicate,https://schema.org/ineligibleRegion-input,< 1K
Predicate,https://schema.org/ineligibleRegion-output,< 1K
Predicate,https://schema.org/infectiousAgent,< 1K
Predicate,https://schema.org/infectiousAgent-input,< 1K
Predicate,https://schema.org/infectiousAgent-output,< 1K
Predicate,https://schema.org/infectiousAgentClass,< 1K
Predicate,https://schema.org/infectiousAgentClass-input,< 1K
Predicate,https://schema.org/infectiousAgentClass-output,< 1K
Predicate,https://schema.org/ingredients,1K - 10K
Predicate,https://schema.org/ingredients-input,< 1K
Predicate,https://schema.org/ingredients-output,< 1K
Predicate,https://schema.org/inker,< 1K
Predicate,https://schema.org/inker-input,< 1K
Predicate,https://schema.org/inker-output,< 1K
Predicate,https://schema.org/insertion,< 1K
Predicate,https://schema.org/insertion-input,< 1K
Predicate,https://schema.org/insertion-output,< 1K
Predicate,https://schema.org/installUrl,100K - 1M
Predicate,https://schema.org/installUrl-input,< 1K
Predicate,https://schema.org/installUrl-output,< 1K
Predicate,https://schema.org/instructor,10K - 100K
Predicate,https://schema.org/instructor-input,< 1K
Predicate,https://schema.org/instructor-output,< 1K
Predicate,https://schema.org/instrument,1K - 10K
Predicate,https://schema.org/instrument-input,< 1K
Predicate,https://schema.org/instrument-output,< 1K
Predicate,https://schema.org/intensity,< 1K
Predicate,https://schema.org/intensity-input,< 1K
Predicate,https://schema.org/intensity-output,< 1K
Predicate,https://schema.org/interactingDrug,< 1K
Predicate,https://schema.org/interactingDrug-input,< 1K
Predicate,https://schema.org/interactingDrug-output,< 1K
Predicate,https://schema.org/interactionCount,100K - 1M
Predicate,https://schema.org/interactionCount-input,< 1K
Predicate,https://schema.org/interactionCount-output,< 1K
Predicate,https://schema.org/interactionService,< 1K
Predicate,https://schema.org/interactionService-input,< 1K
Predicate,https://schema.org/interactionService-output,< 1K
Predicate,https://schema.org/interactionStatistic,100K - 1M
Predicate,https://schema.org/interactionStatistic-input,< 1K
Predicate,https://schema.org/interactionStatistic-output,< 1K
Predicate,https://schema.org/interactionType,100K - 1M
Predicate,https://schema.org/interactionType-input,< 1K
Predicate,https://schema.org/interactionType-output,< 1K
Predicate,https://schema.org/interactivityType,1K - 10K
Predicate,https://schema.org/interactivityType-input,< 1K
Predicate,https://schema.org/interactivityType-output,< 1K
Predicate,https://schema.org/interestRate,1K - 10K
Predicate,https://schema.org/interestRate-input,< 1K
Predicate,https://schema.org/interestRate-output,< 1K
Predicate,https://schema.org/interpretedAsClaim,< 1K
Predicate,https://schema.org/interpretedAsClaim-input,< 1K
Predicate,https://schema.org/interpretedAsClaim-output,< 1K
Predicate,https://schema.org/inventoryLevel,100K - 1M
Predicate,https://schema.org/inventoryLevel-input,< 1K
Predicate,https://schema.org/inventoryLevel-output,< 1K
Predicate,https://schema.org/inverseOf,< 1K
Predicate,https://schema.org/inverseOf-input,< 1K
Predicate,https://schema.org/inverseOf-output,< 1K
Predicate,https://schema.org/isAcceptingNewPatients,10K - 100K
Predicate,https://schema.org/isAcceptingNewPatients-input,< 1K
Predicate,https://schema.org/isAcceptingNewPatients-output,< 1K
Predicate,https://schema.org/isAccessibleForFree,100K - 1M
Predicate,https://schema.org/isAccessibleForFree-input,< 1K
Predicate,https://schema.org/isAccessibleForFree-output,< 1K
Predicate,https://schema.org/isAccessoryOrSparePartFor,1K - 10K
Predicate,https://schema.org/isAccessoryOrSparePartFor-input,< 1K
Predicate,https://schema.org/isAccessoryOrSparePartFor-output,< 1K
Predicate,https://schema.org/isAvailableGenerically,< 1K
Predicate,https://schema.org/isAvailableGenerically-input,< 1K
Predicate,https://schema.org/isAvailableGenerically-output,< 1K
Predicate,https://schema.org/isBasedOn,10K - 100K
Predicate,https://schema.org/isBasedOn-input,< 1K
Predicate,https://schema.org/isBasedOn-output,< 1K
Predicate,https://schema.org/isBasedOnUrl,< 1K
Predicate,https://schema.org/isBasedOnUrl-input,< 1K
Predicate,https://schema.org/isBasedOnUrl-output,< 1K
Predicate,https://schema.org/isConsumableFor,< 1K
Predicate,https://schema.org/isConsumableFor-input,< 1K
Predicate,https://schema.org/isConsumableFor-output,< 1K
Predicate,https://schema.org/isEncodedByBioChemEntity,< 1K
